merchant_id,product_id,user_id,transaction_id,amount,timestamp,location,payment_method,category,age,annual_income,city,customer_segment,preferred_categories,registration_date,product_name,product_category,price,rating,stock,catalog_merchant_id,merchant_name,merchant_category,region,commission_rate,hour,day_of_week,month,is_weekend,day_period,is_working_hours,transaction_ts,transaction_date,epoch_seconds,age_group,catalog_merchant_mismatch,transaction_rank,user_transaction_count,rolling_amount_7d,active_days_7d,is_active,seconds_since_previous,days_since_previous,historical_average_amount,excess_percent,suspicion_flags,is_suspicious
M00444,P05779,U00478,TX0120112,1125.52,20250207053023,Paris,BANK_TRANSFER,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Pro Car Battery 5779,Automotive,1081.75,3.4,731,M00444,AutoCenter 444,Automotive,Auvergne-Rhône-Alpes,0.0521,5,vendredi,février,0,Night,0,2025-02-07T05:30:23.000Z,2025-02-07,1738906223,Jeune,0,22,40,1125.52,1,0,3622575.0,41.927951388888886,846.104762,33.023716512,1,0
M00251,P05903,U00478,TX0024984,844.0,20250212203034,Paris,CASH,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Standard Car Parts 5903,Automotive,792.25,5.0,628,M00251,CarParts 251,Automotive,Auvergne-Rhône-Alpes,0.0682,20,mercredi,février,0,Evening,0,2025-02-12T20:30:34.000Z,2025-02-12,1739392234,Jeune,0,23,40,1969.52,2,0,486011.0,5.625127314814815,858.805455,-1.723959124,0,0
M00453,P00947,U00478,TX0135286,86.09,20250217195710,Paris,CARD,Health,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Classic Blood Monitor 947,Health,79.63,2.9,750,M00453,HealthHub 453,Health,Ile-de-France,0.0804,19,lundi,février,0,Evening,0,2025-02-17T19:57:10.000Z,2025-02-17,1739822230,Jeune,0,24,40,930.09,2,0,429996.0,4.976805555555556,858.161739,-89.968091551,0,0
M00224,P03430,U00478,TX0055638,515.64,20250222103413,Paris,CARD,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Pro Oil Filter 3430,Automotive,572.14,2.0,709,M00224,MotorHub 224,Automotive,Ile-de-France,0.0646,10,samedi,février,1,Morning,1,2025-02-22T10:34:13.000Z,2025-02-22,1740220453,Jeune,0,25,40,601.73,2,0,398223.0,4.6090625,825.992083,-37.573251534,0,0
M00099,P01274,U00478,TX0135320,784.68,20250226192228,Paris,CASH,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Standard Car Battery 1274,Automotive,847.06,4.1,118,M00099,AutoCenter 99,Automotive,Ile-de-France,0.0664,19,mercredi,février,0,Evening,0,2025-02-26T19:22:28.000Z,2025-02-26,1740597748,Jeune,0,26,40,1300.32,2,0,377295.0,4.3668402777777775,813.578,-3.551964286,0,0
M00426,P04027,U00478,TX0122871,124.58,20250227061705,Paris,CASH,Beauty,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Essential Serum 4027,Beauty,121.27,2.6,305,M00426,GlowShop 426,Beauty,Hauts-de-France,0.0966,6,jeudi,février,0,Morning,0,2025-02-27T06:17:05.000Z,2025-02-27,1740637025,Jeune,0,27,40,1424.9,3,0,39277.0,0.4545949074074074,812.466538,-84.666445426,0,0
M00114,P04484,U00478,TX0059046,136.41,20250228184607,Paris,CASH,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Pro Tyre Set 4484,Automotive,138.66,2.7,1192,M00114,AutoCenter 114,Automotive,Pays de la Loire,0.0133,18,vendredi,février,0,Evening,0,2025-02-28T18:46:07.000Z,2025-02-28,1740768367,Jeune,0,28,40,1561.31,4,0,131342.0,1.520162037037037,786.989259,-82.666853653,0,0
M00413,P05885,U00478,TX0067559,777.28,20250305142004,Dijon,CARD,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Pro Car Battery 5885,Automotive,379.89,2.6,1085,M00413,AutoCenter 413,Automotive,Occitanie,0.0275,14,mercredi,mars,0,Afternoon,1,2025-03-05T14:20:04.000Z,2025-03-05,1741184404,Jeune,0,29,40,1822.95,4,0,416037.0,4.815243055555555,763.754286,1.770950978,0,0
M00241,P04418,U00478,TX0075100,129.7,20250305220624,Paris,CRYPTO,Beauty,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Pro Nail Kit 4418,Beauty,128.4,3.4,288,M00241,CosmeticHub 241,Beauty,Provence-Alpes-Côte d'Azur,0.0162,22,mercredi,mars,0,Night,0,2025-03-05T22:06:24.000Z,2025-03-05,1741212384,Jeune,0,30,40,1167.97,3,0,27980.0,0.3238425925925925,764.22069,-83.028462629,2,1
M00143,P02068,U00478,TX0095768,669.47,20250312232535,Angers,CASH,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Pro Dash Cam 2068,Automotive,607.9,4.3,545,M00143,MotorHub 143,Automotive,Nouvelle-Aquitaine,0.0529,23,mercredi,mars,0,Night,0,2025-03-12T23:25:35.000Z,2025-03-12,1741821935,Jeune,0,31,40,669.47,1,0,609551.0,7.054988425925926,743.07,-9.904854186,1,0
M00510,P03087,U00478,TX0051392,64.79,20250314111817,Paris,CASH,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Premium Roof Rack 3087,Automotive,33.69,3.6,875,M00510,MotorHub 510,Automotive,Bretagne,0.0681,11,vendredi,mars,0,Morning,1,2025-03-14T11:18:17.000Z,2025-03-14,1741951097,Jeune,0,32,40,734.26,2,0,129162.0,1.4949305555555557,740.695806,-91.252819379,0,0
M00544,P01885,U00478,TX0015913,163.03,20250325171610,Paris,PAYPAL,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Classic Roof Rack 1885,Automotive,180.69,2.7,1182,M00544,AutoCenter 544,Automotive,Occitanie,0.0282,17,mardi,mars,0,Afternoon,1,2025-03-25T17:16:10.000Z,2025-03-25,1742922970,Jeune,0,33,40,163.03,1,0,971873.0,11.248530092592592,719.57375,-77.3435315,0,0
M00190,P05089,U00478,TX0047637,675.78,20250326230940,Paris,CASH,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Premium Tyre Set 5089,Automotive,728.48,3.1,841,M00190,MotorHub 190,Automotive,Provence-Alpes-Côte d'Azur,0.0469,23,mercredi,mars,0,Night,0,2025-03-26T23:09:40.000Z,2025-03-26,1743030580,Jeune,0,34,40,838.81,2,0,107610.0,1.245486111111111,702.708788,-3.832140491,1,0
M00100,P01083,U00478,TX0105267,287.45,20250501063201,Paris,BANK_TRANSFER,Clothing,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Elite Sneakers 1083,Clothing,262.77,4.9,174,M00100,StyleShop 100,Clothing,Hauts-de-France,0.0211,6,jeudi,mai,0,Morning,0,2025-05-01T06:32:01.000Z,2025-05-01,1746081121,Jeune,0,35,40,287.45,1,0,3050541.0,35.3071875,701.916765,-59.047850923,0,0
M00108,P02889,U00478,TX0031028,439.59,20250512233233,Paris,CASH,Health,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Classic Vitamins 2889,Health,197.82,4.2,1181,M00108,HealthHub 108,Health,Ile-de-France,0.0723,23,lundi,mai,0,Night,0,2025-05-12T23:32:33.000Z,2025-05-12,1747092753,Jeune,0,36,40,439.59,1,0,1011632.0,11.708703703703703,690.074857,-36.298215253,1,0
M00534,P02784,U00478,TX0079083,424.47,20250515233906,Paris,PAYPAL,Health,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Premium First Aid Kit 2784,Health,206.52,4.4,158,M00534,HealthShop 534,Health,Hauts-de-France,0.0555,23,jeudi,mai,0,Night,0,2025-05-15T23:39:06.000Z,2025-05-15,1747352346,Jeune,0,37,40,864.06,2,0,259593.0,3.0045486111111117,683.116944,-37.862762192,1,0
M00095,P04087,U00478,TX0078937,192.55,20250520010451,Paris,CASH,Health,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Classic Massage Gun 4087,Health,204.27,3.9,83,M00095,VitalShop 95,Health,Ile-de-France,0.0826,1,mardi,mai,0,Night,0,2025-05-20T01:04:51.000Z,2025-05-20,1747703091,Jeune,0,38,40,617.02,2,0,350745.0,4.059548611111111,676.126486,-71.521600767,1,0
M00295,P04168,U00478,TX0017995,168.99,20250521005019,Paris,CASH,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Pro Roof Rack 4168,Automotive,181.58,1.6,123,M00295,AutoCenter 295,Automotive,Nouvelle-Aquitaine,0.0172,0,mercredi,mai,0,Night,0,2025-05-21T00:50:19.000Z,2025-05-21,1747788619,Jeune,0,39,40,786.01,3,0,85528.0,0.9899074074074076,663.400789,-74.526711032,1,0
M00418,P03779,U00478,TX0124661,118.65,20250530214047,Paris,CARD,Automotive,22,117564.99,Paris,VIP,"[""Automotive""]",20250207,Essential Dash Cam 3779,Automotive,53.01,1.5,13,M00418,AutoShop 418,Automotive,Grand Est,0.0839,21,vendredi,mai,0,Evening,0,2025-05-30T21:40:47.000Z,2025-05-30,1748641247,Jeune,0,40,40,118.65,1,0,852628.0,9.86837962962963,650.72359,-81.766451713,0,0
M00302,P00550,U00488,TX0052736,18.25,20240408200553,Montpellier,BANK_TRANSFER,Food,35,17939.26,Montpellier,Budget,"[""Food"",""Health""]",20230714,Classic Tea Set 550,Food,20.02,2.6,325,M00302,GourmetShop 302,Food,Ile-de-France,0.0405,20,lundi,avril,0,Evening,0,2024-04-08T20:05:53.000Z,2024-04-08,1712606753,Adulte,0,1,7,18.25,1,0,,,,,0,0
M00141,P02200,U00488,TX0008581,44.32,20240426125838,Montpellier,CARD,Food,35,17939.26,Montpellier,Budget,"[""Food"",""Health""]",20230714,Essential Olive Oil 2200,Food,49.19,3.9,547,M00141,FoodMart 141,Food,Auvergne-Rhône-Alpes,0.049,12,vendredi,avril,0,Afternoon,1,2024-04-26T12:58:38.000Z,2024-04-26,1714136318,Adulte,0,2,7,44.32,1,0,1529565.0,17.703298611111112,18.25,142.849315068,0,0
M00533,P04618,U00488,TX0015996,72.97,20240428102714,Montpellier,CASH,Toys,35,17939.26,Montpellier,Budget,"[""Food"",""Health""]",20230714,Classic Building Blocks 4618,Toys,74.53,3.3,901,M00533,ToyLand 533,Toys,Hauts-de-France,0.0203,10,dimanche,avril,1,Morning,1,2024-04-28T10:27:14.000Z,2024-04-28,1714300034,Adulte,0,3,7,117.29,2,0,163716.0,1.894861111111111,31.285,133.2427681,0,0
M00524,P01607,U00488,TX0006923,178.16,20240531125639,Montpellier,CARD,Food,35,17939.26,Montpellier,Budget,"[""Food"",""Health""]",20230714,Pro Coffee Pack 1607,Food,84.45,3.4,171,M00524,GourmetShop 524,Food,Bretagne,0.0973,12,vendredi,mai,0,Afternoon,1,2024-05-31T12:56:39.000Z,2024-05-31,1717160199,Adulte,0,4,7,178.16,1,0,2860165.0,33.10376157407408,45.18,294.333776007,0,0
M00324,P03657,U00488,TX0023589,57.19,20240805105740,Montpellier,CASH,Food,35,17939.26,Montpellier,Budget,"[""Food"",""Health""]",20230714,Essential Coffee Pack 3657,Food,17.36,4.4,111,M00324,FoodMart 324,Food,Grand Est,0.0257,10,lundi,août,0,Morning,1,2024-08-05T10:57:40.000Z,2024-08-05,1722855460,Adulte,0,5,7,57.19,1,0,5695261.0,65.91737268518519,78.425,-27.076824992,0,0
M00381,P02437,U00488,TX0114201,25.54,20240919190448,Montpellier,BANK_TRANSFER,Food,35,17939.26,Montpellier,Budget,"[""Food"",""Health""]",20230714,Standard Chocolate Box 2437,Food,24.33,3.9,670,M00381,FreshMarket 381,Food,Hauts-de-France,0.015,19,jeudi,septembre,0,Evening,0,2024-09-19T19:04:48.000Z,2024-09-19,1726772688,Adulte,0,6,7,25.54,1,0,3917228.0,45.33828703703704,74.178,-65.569306263,0,0
M00599,P01094,U00488,TX0004581,72.99,20250217230148,Nice,CARD,Food,35,17939.26,Montpellier,Budget,"[""Food"",""Health""]",20230714,Elite Tea Set 1094,Food,34.99,2.8,1047,M00599,GourmetShop 599,Food,Provence-Alpes-Côte d'Azur,0.0134,23,lundi,février,0,Night,0,2025-02-17T23:01:48.000Z,2025-02-17,1739833308,Adulte,0,7,7,72.99,1,0,13060620.0,151.16458333333333,66.071667,10.470952701,1,0
M00191,P01005,U00493,TX0085423,4281.41,20241008153712,Angers,CARD,Automotive,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Pro Tyre Set 1005,Automotive,1425.14,4.3,419,M00191,MotorHub 191,Automotive,Ile-de-France,0.0593,15,mardi,octobre,0,Afternoon,1,2024-10-08T15:37:12.000Z,2024-10-08,1728401832,Age Moyen,0,1,8,4281.41,1,0,,,,,0,0
M00022,P04914,U00493,TX0036631,14.76,20241025074603,Angers,CARD,Books,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Essential Novel 4914,Books,14.6,1.8,633,M00022,ReadMore 22,Books,Auvergne-Rhône-Alpes,0.093,7,vendredi,octobre,0,Morning,0,2024-10-25T07:46:03.000Z,2024-10-25,1729842363,Age Moyen,0,2,8,14.76,1,0,1440531.0,16.6728125,4281.41,-99.65525376,0,0
M00456,P00958,U00493,TX0021174,612.33,20241102091500,Angers,CARD,Automotive,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Standard Car Battery 958,Automotive,638.74,3.3,1033,M00456,AutoShop 456,Automotive,Nouvelle-Aquitaine,0.0162,9,samedi,novembre,1,Morning,1,2024-11-02T09:15:00.000Z,2024-11-02,1730538900,Age Moyen,0,3,8,612.33,1,0,696537.0,8.061770833333334,2148.085,-71.494144785,0,0
M00228,P01624,U00493,TX0017395,88.7,20241111134917,Angers,CARD,Toys,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Standard Building Blocks 1624,Toys,83.99,3.6,655,M00228,PlayShop 228,Toys,Nouvelle-Aquitaine,0.044,13,lundi,novembre,0,Afternoon,1,2024-11-11T13:49:17.000Z,2024-11-11,1731332957,Age Moyen,0,4,8,88.7,1,0,794057.0,9.190474537037035,1636.166667,-94.578791893,0,0
M00556,P00661,U00493,TX0019983,1360.94,20241128093759,Angers,PAYPAL,Electronics,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Standard Tablet 661,Electronics,1363.64,2.9,23,M00556,ElectroWorld 556,Electronics,Normandie,0.0204,9,jeudi,novembre,0,Morning,1,2024-11-28T09:37:59.000Z,2024-11-28,1732786679,Age Moyen,0,5,8,1360.94,1,0,1453722.0,16.82548611111111,1249.3,8.936204274,0,0
M00540,P03340,U00493,TX0104210,29.89,20241220101154,Angers,CRYPTO,Books,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Elite Comic Book 3340,Books,27.46,3.5,1007,M00540,ReadMore 540,Books,Auvergne-Rhône-Alpes,0.0661,10,vendredi,décembre,0,Morning,1,2024-12-20T10:11:54.000Z,2024-12-20,1734689514,Age Moyen,0,6,8,29.89,1,0,1902835.0,22.02355324074074,1271.628,-97.649469814,1,0
M00419,P04236,U00493,TX0048263,960.69,20241227110810,Angers,CARD,Automotive,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Pro Car Battery 4236,Automotive,918.41,2.4,466,M00419,AutoCenter 419,Automotive,Occitanie,0.0757,11,vendredi,décembre,0,Morning,1,2024-12-27T11:08:10.000Z,2024-12-27,1735297690,Age Moyen,0,7,8,960.69,1,0,608176.0,7.039074074074074,1064.671667,-9.766547775,0,0
M00177,P02801,U00493,TX0090321,58.26,20241228092442,Angers,CARD,Books,61,27430.25,Angers,Standard,"[""Automotive"",""Books""]",20241210,Elite Textbook 2801,Books,60.89,4.7,79,M00177,BookCorner 177,Books,Pays de la Loire,0.0801,9,samedi,décembre,1,Morning,1,2024-12-28T09:24:42.000Z,2024-12-28,1735377882,Age Moyen,0,8,8,1018.95,2,0,80192.0,0.9281481481481482,1049.817143,-94.450462122,0,0
M00124,P03267,U00497,TX0113585,134.12,20250904185652,Bordeaux,CARD,Health,32,31967.72,Bordeaux,Budget,"[""Health""]",20250215,Premium Massage Gun 3267,Health,138.16,4.3,856,M00124,WellnessStore 124,Health,Grand Est,0.0871,18,jeudi,septembre,0,Evening,0,2025-09-04T18:56:52.000Z,2025-09-04,1757012212,Adulte,0,1,3,134.12,1,0,,,,,0,0
M00159,P03747,U00497,TX0031679,83.22,20250921223553,Bordeaux,CASH,Health,32,31967.72,Bordeaux,Budget,"[""Health""]",20250215,Standard Scale 3747,Health,81.78,3.0,551,M00159,WellnessStore 159,Health,Auvergne-Rhône-Alpes,0.0569,22,dimanche,septembre,1,Night,0,2025-09-21T22:35:53.000Z,2025-09-21,1758494153,Adulte,0,2,3,83.22,1,0,1481941.0,17.152094907407406,134.12,-37.951088577,1,0
M00046,P05152,U00497,TX0115148,39.38,20251004114507,Bordeaux,CASH,Health,32,31967.72,Bordeaux,Budget,"[""Health""]",20250215,Premium First Aid Kit 5152,Health,35.4,1.5,1044,M00046,HealthHub 46,Health,Hauts-de-France,0.085,11,samedi,octobre,1,Morning,1,2025-10-04T11:45:07.000Z,2025-10-04,1759578307,Adulte,0,3,3,39.38,1,0,1084154.0,12.548078703703704,108.67,-63.761847796,0,0
M00274,P00310,U00501,TX0124852,281.26,20250526063610,Paris,CARD,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Classic Toy Car 310,Toys,138.63,4.9,473,M00274,PlayShop 274,Toys,Normandie,0.0647,6,lundi,mai,0,Morning,0,2025-05-26T06:36:10.000Z,2025-05-26,1748241370,Adulte,0,1,11,281.26,1,0,,,,,0,0
M00349,P03419,U00501,TX0108251,93.42,20250704211122,Paris,PAYPAL,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Premium Toy Car 3419,Toys,89.87,4.0,1046,M00349,PlayShop 349,Toys,Auvergne-Rhône-Alpes,0.0996,21,vendredi,juillet,0,Evening,0,2025-07-04T21:11:22.000Z,2025-07-04,1751663482,Adulte,0,2,11,93.42,1,0,3422112.0,39.60777777777778,281.26,-66.785180971,0,0
M00551,P01594,U00501,TX0005751,149.04,20250727124421,Paris,CASH,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Premium Action Figure 1594,Toys,154.12,4.7,822,M00551,ToyLand 551,Toys,Provence-Alpes-Côte d'Azur,0.085,12,dimanche,juillet,1,Afternoon,1,2025-07-27T12:44:21.000Z,2025-07-27,1753620261,Adulte,0,3,11,149.04,1,0,1956779.0,22.64790509259259,187.34,-20.444112309,0,0
M00353,P00392,U00501,TX0017199,142.56,20250908112016,Paris,CARD,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Classic Building Blocks 392,Toys,128.02,3.5,665,M00353,ToyHub 353,Toys,Auvergne-Rhône-Alpes,0.0558,11,lundi,septembre,0,Morning,1,2025-09-08T11:20:16.000Z,2025-09-08,1757330416,Adulte,0,4,11,142.56,1,0,3710155.0,42.94160879629629,174.573333,-18.338043073,0,0
M00030,P02214,U00501,TX0045047,18.14,20250911161900,Paris,PAYPAL,Food,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Elite Cheese Platter 2214,Food,19.55,1.9,660,M00030,FreshMarket 30,Food,Nouvelle-Aquitaine,0.0827,16,jeudi,septembre,0,Afternoon,1,2025-09-11T16:19:00.000Z,2025-09-11,1757607540,Adulte,0,5,11,160.7,2,0,277124.0,3.207453703703704,166.57,-89.109683617,0,0
M00173,P04997,U00501,TX0115617,43.01,20250920194520,Paris,CRYPTO,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Essential Doll 4997,Toys,46.05,3.0,394,M00173,PlayShop 173,Toys,Auvergne-Rhône-Alpes,0.0114,19,samedi,septembre,1,Evening,0,2025-09-20T19:45:20.000Z,2025-09-20,1758397520,Adulte,0,6,11,43.01,1,0,789980.0,9.143287037037036,136.884,-68.579234973,1,0
M00142,P04110,U00501,TX0086424,144.19,20250921042051,Paris,CASH,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Essential Action Figure 4110,Toys,143.74,5.0,1162,M00142,KidsWorld 142,Toys,Bretagne,0.0683,4,dimanche,septembre,1,Night,0,2025-09-21T04:20:51.000Z,2025-09-21,1758428451,Adulte,0,7,11,187.2,2,0,30931.0,0.3579976851851852,121.238333,18.931031492,1,0
M00205,P00775,U00501,TX0013683,19.45,20250929084022,Paris,PAYPAL,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Essential Toy Car 775,Toys,19.28,2.9,795,M00205,PlayShop 205,Toys,Occitanie,0.0271,8,lundi,septembre,0,Morning,0,2025-09-29T08:40:22.000Z,2025-09-29,1759135222,Adulte,0,8,11,19.45,1,0,706771.0,8.180219907407407,124.517143,-84.379660879,0,0
M00533,P04790,U00501,TX0003176,106.67,20251025105134,Paris,CARD,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Essential Board Game 4790,Toys,113.42,2.4,597,M00533,ToyLand 533,Toys,Hauts-de-France,0.0203,10,samedi,octobre,1,Morning,1,2025-10-25T10:51:34.000Z,2025-10-25,1761389494,Adulte,0,9,11,106.67,1,0,2254272.0,26.09111111111111,111.38375,-4.231990753,0,0
M00142,P02938,U00501,TX0132587,54.11,20251208103116,Paris,PAYPAL,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Premium Doll 2938,Toys,54.51,3.4,723,M00142,KidsWorld 142,Toys,Bretagne,0.0683,10,lundi,décembre,0,Morning,1,2025-12-08T10:31:16.000Z,2025-12-08,1765189876,Adulte,0,10,11,54.11,1,0,3800382.0,43.98590277777778,110.86,-51.190690962,0,0
M00111,P01408,U00501,TX0070974,89.18,20251216113122,Paris,BANK_TRANSFER,Toys,28,39639.15,Paris,Standard,"[""Toys""]",20250502,Classic Board Game 1408,Toys,84.28,3.5,833,M00111,ToyLand 111,Toys,Ile-de-France,0.0945,11,mardi,décembre,0,Morning,1,2025-12-16T11:31:22.000Z,2025-12-16,1765884682,Adulte,0,11,11,89.18,1,0,694806.0,8.041736111111112,105.185,-15.216047916,0,0
M00338,P03343,U00520,TX0061974,51.45,20251007091459,Nantes,CARD,Books,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Pro Atlas 3343,Books,46.17,3.5,343,M00338,BookHaven 338,Books,Normandie,0.0641,9,mardi,octobre,0,Morning,1,2025-10-07T09:14:59.000Z,2025-10-07,1759828499,Senior,0,1,8,51.45,1,0,,,,,0,0
M00391,P02055,U00520,TX0086372,8.58,20251026190753,Nantes,BANK_TRANSFER,Books,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Premium Comic Book 2055,Books,9.46,3.6,648,M00391,BookHaven 391,Books,Ile-de-France,0.0789,19,dimanche,octobre,1,Evening,0,2025-10-26T19:07:53.000Z,2025-10-26,1761505673,Senior,0,2,8,8.58,1,0,1677174.0,19.41173611111111,51.45,-83.32361516,0,0
M00163,P04927,U00520,TX0085831,95.8,20251029113651,Nantes,BANK_TRANSFER,Books,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Elite Comic Book 4927,Books,44.38,2.4,1156,M00163,LibraryShop 163,Books,Nouvelle-Aquitaine,0.0105,11,mercredi,octobre,0,Morning,1,2025-10-29T11:36:51.000Z,2025-10-29,1761737811,Senior,0,3,8,104.38,2,0,232138.0,2.686782407407408,30.015,219.17374646,0,0
M00226,P01066,U00520,TX0123579,12.59,20251031140811,Nantes,BANK_TRANSFER,Books,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Pro Cookbook 1066,Books,13.67,2.7,106,M00226,BookHaven 226,Books,Grand Est,0.0651,14,vendredi,octobre,0,Afternoon,1,2025-10-31T14:08:11.000Z,2025-10-31,1761919691,Senior,0,4,8,116.97,3,0,181880.0,2.1050925925925927,51.943333,-75.762048231,0,0
M00447,P01609,U00520,TX0003209,31.98,20251203054255,Nantes,BANK_TRANSFER,Books,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Premium Biography 1609,Books,32.39,2.2,333,M00447,BookCorner 447,Books,Provence-Alpes-Côte d'Azur,0.0344,5,mercredi,décembre,0,Night,0,2025-12-03T05:42:55.000Z,2025-12-03,1764740575,Senior,0,5,8,31.98,1,0,2820884.0,32.64912037037037,42.105,-24.047025294,1,0
M00525,P05322,U00520,TX0092760,952.49,20251210140243,Nantes,BANK_TRANSFER,Automotive,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Essential Dash Cam 5322,Automotive,1027.72,3.9,649,M00525,AutoShop 525,Automotive,Bretagne,0.0879,14,mercredi,décembre,0,Afternoon,1,2025-12-10T14:02:43.000Z,2025-12-10,1765375363,Senior,0,6,8,952.49,1,0,634788.0,7.347083333333333,40.08,2276.472055888,1,0
M00399,P04874,U00520,TX0032346,190.0,20251215214756,Nantes,BANK_TRANSFER,Beauty,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Essential Lipstick 4874,Beauty,85.03,4.3,772,M00399,BeautyWorld 399,Beauty,Hauts-de-France,0.0398,21,lundi,décembre,0,Evening,0,2025-12-15T21:47:56.000Z,2025-12-15,1765835276,Senior,0,7,8,1142.49,2,0,459913.0,5.32306712962963,192.148333,-1.118059661,0,0
M00177,P05274,U00520,TX0082713,52.54,20251226075121,Nantes,PAYPAL,Books,73,100676.74,Nantes,Premium,"[""Books""]",20230917,Pro Comic Book 5274,Books,52.1,4.5,230,M00177,BookCorner 177,Books,Pays de la Loire,0.0801,7,vendredi,décembre,0,Morning,0,2025-12-26T07:51:21.000Z,2025-12-26,1766735481,Senior,0,8,8,52.54,1,0,900205.0,10.419039351851852,191.841429,-72.612797833,0,0
M00163,P02523,U00522,TX0104373,24.72,20240402193512,Lyon,CARD,Books,48,25588.67,Lyon,Budget,"[""Books""]",20230202,Classic Biography 2523,Books,26.49,4.5,940,M00163,LibraryShop 163,Books,Nouvelle-Aquitaine,0.0105,19,mardi,avril,0,Evening,0,2024-04-02T19:35:12.000Z,2024-04-02,1712086512,Age Moyen,0,1,4,24.72,1,0,,,,,0,0
M00007,P03302,U00522,TX0029704,174.65,20240418013417,Reims,CRYPTO,Books,48,25588.67,Lyon,Budget,"[""Books""]",20230202,Standard Atlas 3302,Books,17.54,1.4,115,M00007,BookHaven 7,Books,Occitanie,0.0889,1,jeudi,avril,0,Night,0,2024-04-18T01:34:17.000Z,2024-04-18,1713404057,Age Moyen,0,2,4,174.65,1,0,1317545.0,15.249363425925926,24.72,606.512944984,3,1
M00007,P03302,U00522,TX0029987,17.56,20240418155720,Le Havre,CARD,Books,48,25588.67,Lyon,Budget,"[""Books""]",20230202,Standard Atlas 3302,Books,17.54,1.4,115,M00007,BookHaven 7,Books,Occitanie,0.0889,15,jeudi,avril,0,Afternoon,1,2024-04-18T15:57:20.000Z,2024-04-18,1713455840,Age Moyen,0,3,4,192.21,1,0,51783.0,0.5993402777777778,99.685,-82.38451121,0,0
